ChemicalID,GeneSymbol
C558013,DNAAF5
C558013,DNAH5
C558013,DNAI4
C558013,DNAJA4
C558013,DNAJB1
C558013,DNAJB4
C558013,DNAJB9
C558013,DNAJC3
C558013,DNER
C558013,DNMBP
C558013,DNMT1
C558013,DNPH1
C558013,DOCK3
C558013,DPH3
C558013,DPYSL3
C558013,DSC2
C558013,DSCC1
C558013,DST
C558013,DTL
C558013,DTYMK
C558013,DUSP1
C558013,DUSP10
C558013,DUSP5
C558013,DUSP8
C558013,DUSP9
C558013,DUT
C558013,DYNC2I2
C558013,DYRK3
C558013,E2F1
C558013,E2F7
C558013,E2F8
C558013,EARS2
C558013,EBP
C558013,ECM2
C558013,EEF1AKMT2
C558013,EEF2K
C558013,EEF2KMT
C558013,EEIG1
C558013,EEIG2
C558013,EEPD1
C558013,EFCAB2
C558013,EFEMP1
C558013,EFHD2
C558013,EFNB2
C558013,EGF
C558013,EGFR
C558013,EGR1
C558013,EHF
C558013,EIF1
C558013,EIF1AX
C558013,EIF3A
C558013,EIF5
C558013,EIF5A2
C558013,ELAPOR1
C558013,ELAVL2
C558013,ELP6
C558013,EMB
C558013,EMP2
C558013,EN1
C558013,ENDOG
C558013,ENPP2
C558013,ENTREP3
C558013,ENY2
C558013,EPB41L4A-AS1
C558013,EPB41L5
C558013,EPCAM
C558013,EPG5
C558013,ERAP1
C558013,ERBB3
C558013,ERP44
C558013,ERRFI1
C558013,ERVMER34-1
C558013,ESRP1
C558013,ESRP2
C558013,ETFB
C558013,ETS1
C558013,ETV4
C558013,EVA1C
C558013,EXO1
C558013,EXOC3
C558013,EXOSC2
C558013,F12
C558013,F2R
C558013,F2RL1
C558013,FA2H
C558013,FAM110B
C558013,FAM120C
C558013,FAM131B
C558013,FAM169A
C558013,FAM219A
C558013,FAM219B
C558013,FAM223A
C558013,FAM223B
C558013,FAM76B
C558013,FAM81A
C558013,FAM83D
C558013,FAM86B1
C558013,FAM86C1P
C558013,FANCA
C558013,FANCG
C558013,FAR1
C558013,FAR2
C558013,FARP1
C558013,FASN
C558013,FAXC
C558013,FBN1
C558013,FBN2
C558013,FBXO30
C558013,FBXO5
C558013,FBXO8
C558013,FBXW10
C558013,FCHO1
C558013,FDPS
C558013,FEM1C
C558013,FEN1
C558013,FERMT2
C558013,FGFR1OP2
C558013,FHL2
C558013,FICD
C558013,FKBP5
C558013,FKBP7
C558013,FLNB
C558013,FLNC
C558013,FLVCR2
C558013,FN1
C558013,FNIP1
C558013,FOS
C558013,FOXA2
C558013,FOXM1
C558013,FOXP2
C558013,FOXRED1
C558013,FOXRED2
C558013,FRAT1
C558013,FRMD6
C558013,FRY
C558013,FSIP1
C558013,FST
C558013,FTH1
C558013,FTL
C558013,FUS
C558013,FYN
C558013,FZD4
C558013,G6PD
C558013,GABARAPL1
C558013,GADD45A
C558013,GADD45B
C558013,GADD45G
C558013,GAL
C558013,GALK1
C558013,GALNT18
C558013,GAMT
C558013,GAS2L1
C558013,GAS5
C558013,GBE1
C558013,GCAT
C558013,GCDH
C558013,GCHFR
C558013,GCLC
C558013,GCLM
C558013,GCNT3
C558013,GDAP2
C558013,GEM
C558013,GEMIN4
C558013,GEMIN5
C558013,GFPT1
C558013,GGCT
C558013,GINS1
C558013,GINS2
C558013,GINS3
C558013,GJC1
C558013,GLA
C558013,GLB1L2
C558013,GLI3
C558013,GLIPR1
C558013,GLRX
C558013,GLUL
C558013,GMNN
C558013,GMPS
C558013,GNAL
C558013,GNB4
C558013,GNG2
C558013,GOLGA8B
C558013,GOLT1B
C558013,GOSR2
C558013,GPCPD1
C558013,GPM6B
C558013,GPNMB
C558013,GPR161
C558013,GPSM2
C558013,GRB14
C558013,GRHL1
C558013,GRSF1
C558013,GSDMD
C558013,GSK3B
C558013,GSPT1
C558013,GSTA4
C558013,GTF2IRD2
C558013,GTPBP2
C558013,GTPBP3
C558013,GTSE1
C558013,GUCY1A1
C558013,GULP1
C558013,GXYLT2
C558013,H1-2
C558013,H2AC25
C558013,H2AC6
C558013,H2AZ2
C558013,H2BC10
C558013,H2BC12L
C558013,H2BC21
C558013,H2BC4
C558013,H2BC5
C558013,H2BC6
C558013,H2BC7
C558013,H2BC8
C558013,H2BC9
C558013,H3C6
C558013,H4C3
C558013,H4C8
C558013,HADH
C558013,HAPLN1
C558013,HAS2
C558013,HAS3
C558013,HAUS5
C558013,HAUS7
C558013,HBEGF
C558013,HCG18
C558013,HEATR5A
C558013,HELLS
C558013,HERPUD1
C558013,HES6
C558013,HEY1
C558013,HGH1
C558013,HHLA3
C558013,HIBCH
C558013,HIGD1A
C558013,HIVEP1
C558013,HJURP
C558013,HKDC1
C558013,HMBOX1
C558013,HMGB1
C558013,HMGB2
C558013,HMGB3
C558013,HMGN5
C558013,HMMR
C558013,HMOX1
C558013,HNRNPA2B1
C558013,HNRNPA3
C558013,HNRNPC
C558013,HNRNPD
C558013,HNRNPM
C558013,HNRNPU
C558013,HNRNPUL1
C558013,HOXA1
C558013,HOXA13
C558013,HOXB13
C558013,HPGD
C558013,HPS3
C558013,HRG
C558013,HS3ST5
C558013,HSD17B2
C558013,HSPA13
C558013,HSPA1L
C558013,HSPA4
C558013,HSPA5
C558013,HSPA6
C558013,HSPB8
C558013,HSPBAP1
C558013,HSPD1
C558013,HSPG2
C558013,HTR1E
C558013,HTRA1
C558013,HYOU1
C558013,ICMT
C558013,IDH1
C558013,IDH3A
C558013,IDS
C558013,IER5
C558013,IFI16
C558013,IFI30
C558013,IFI44
C558013,IFIT3
C558013,IFITM10
C558013,IFRD1
C558013,IFT57
C558013,IGF2R
C558013,IGHA1
C558013,IKBKG
C558013,IL11
C558013,IL13RA2
C558013,IL15
C558013,IL1RL1
C558013,IL20RA
C558013,IL20RB
C558013,IL32
C558013,IL6ST
C558013,IL7R
C558013,INPP4B
C558013,INSIG1
C558013,INTU
C558013,IRS2
C558013,ITGA3
C558013,ITGB8
C558013,ITGBL1
C558013,JAG2
C558013,JAKMIP1
C558013,JCAD
C558013,JDP2
C558013,JMJD4
C558013,JMY
C558013,JPH1
C558013,JPT2
C558013,JUN
C558013,KATNB1
C558013,KAZALD1
C558013,KBTBD8
C558013,KCNG3
C558013,KCNIP4
C558013,KCNJ6
C558013,KCNK2
C558013,KCNMB4
C558013,KCNN4
C558013,KCNT2
C558013,KCTD12
C558013,KCTD14
C558013,KDM1A
C558013,KDM2B
C558013,KDM3A
C558013,KDM7A
C558013,KHDC1L
C558013,KIAA1586
C558013,KIF11
C558013,KIF15
C558013,KIF18B
C558013,KIF20A
C558013,KIF23
C558013,KIF2C
C558013,KIF4A
C558013,KIF5C
C558013,KIF9
C558013,KIFC1
C558013,KLF7
C558013,KLHDC7B
C558013,KLHL13
C558013,KLHL20
C558013,KLHL24
C558013,KLHL28
C558013,KLHL4
C558013,KLHL9
C558013,KMT5B
C558013,KRT34
C558013,KRT7
C558013,KRT75
C558013,KRT80
C558013,KRT81
C558013,KYNU
C558013,L1CAM
C558013,LACC1
C558013,LAMB3
C558013,LAMC2
C558013,LAMP2
C558013,LAMP3
C558013,LAMTOR3
C558013,LAPTM4B
C558013,LARP6
C558013,LARS2
C558013,LATS2
C558013,LCN2
C558013,LFNG
C558013,LGALS8
C558013,LGR5
C558013,LHFPL6
C558013,LIG1
C558013,LIMA1
C558013,LIMCH1
C558013,LINC00261
C558013,LINC00304
C558013,LINC00520
C558013,LMBR1
C558013,LMNB1
C558013,LMNB2
C558013,LPAR6
C558013,LPP
C558013,LPXN
C558013,LRATD1
C558013,LRIG3
C558013,LRP8
C558013,LRRC20
C558013,LRRC34
C558013,LRRC45
C558013,LRRC49
C558013,LSS
C558013,LTBP2
C558013,LURAP1L
C558013,LY6E
C558013,LY96
C558013,LYAR
C558013,LYSMD3
C558013,MACROH2A2
C558013,MAFF
C558013,MAFG
C558013,MAGEE1
C558013,MAGOHB
C558013,MALAT1
C558013,MAML2
C558013,MAP1B
C558013,MAP1LC3B
C558013,MAP2
C558013,MAP2K6
C558013,MAP3K5
C558013,MAP6D1
C558013,MAPK12
C558013,MARVELD1
C558013,MATN2
C558013,MAX
C558013,MBD1
C558013,MBD3
C558013,MBNL1
C558013,MBNL3
C558013,MCAM
C558013,MCCC2
C558013,MCM10
C558013,MCM2
C558013,MCM3
C558013,MCM4
C558013,MCM5
C558013,MCM6
C558013,MCM7
C558013,MCMBP
C558013,MCTP2
C558013,MDM1
C558013,MDM4
C558013,MED22
C558013,MED25
C558013,MERTK
C558013,METTL9
C558013,MEX3A
C558013,MFAP2
C558013,MFSD13A
C558013,MFSD3
C558013,MIA2
C558013,MIPEP
C558013,MIR22HG
C558013,MIR7-3HG
C558013,MKI67
C558013,MLLT11
C558013,MMACHC
C558013,MMP10
C558013,MMP13
C558013,MMP3
C558013,MND1
C558013,MNS1
C558013,MOB3B
C558013,MOCOS
C558013,MORF4L2
C558013,MOSPD2
C558013,MPI
C558013,MPP7
C558013,MPZL2
C558013,MRI1
C558013,MRPL12
C558013,MRPL16
C558013,MRPL23
C558013,MRPL4
C558013,MRPS26
C558013,MSH2
C558013,MSH6
C558013,MSI2
C558013,MSRB3
C558013,MT1E
C558013,MT1F
C558013,MT1G
C558013,MT1H
C558013,MT1HL1
C558013,MT1M
C558013,MT1X
C558013,MT2A
C558013,MTAP
C558013,MTARC1
C558013,MTARC2
C558013,MTCL1
C558013,MTFMT
C558013,MTHFD1
C558013,MTHFD2L
C558013,MTMR11
C558013,MTMR4
C558013,MVB12B
C558013,MXD1
C558013,MXRA7
C558013,MYB
C558013,MYBBP1A
C558013,MYC
C558013,MYCBP
C558013,MYH10
C558013,MYLIP
C558013,MYLK
C558013,MYO5A
C558013,N4BP2
C558013,N4BP2L2
C558013,NAA15
C558013,NAA38
C558013,NAA40
C558013,NACC1
C558013,NALCN
C558013,NANOS1
C558013,NAP1L2
C558013,NASP
C558013,NAT10
C558013,NAT14
C558013,NAV3
C558013,NBR2
C558013,NCAPD2
C558013,NCAPD3
C558013,NCAPG
C558013,NCAPH
C558013,NCF2
C558013,NCOA3
C558013,NCOA7
C558013,NDC1
C558013,NDC80
C558013,NDRG1
C558013,NEAT1
C558013,NEFL
C558013,NEIL2
C558013,NEK2
C558013,NEK6
C558013,NELL2
C558013,NES
C558013,NEU1
C558013,NFAT5
C558013,NFIA
C558013,NFIL3
C558013,NGF
C558013,NIBAN1
C558013,NIN
C558013,NIPSNAP1
C558013,NIT1
C558013,NLRC4
C558013,NLRP1
C558013,NME4
C558013,NMNAT2
C558013,NMU
C558013,NNMT
C558013,NOG
C558013,NOL3
C558013,NOP56
C558013,NPC1
C558013,NPC2
C558013,NPNT
C558013,NPR3
C558013,NR1D2
C558013,NR1H4
C558013,NR2F1
C558013,NRGN
C558013,NRP1
C558013,NSD2
C558013,NT5DC2
C558013,NTHL1
C558013,NTS
C558013,NUCKS1
C558013,NUDT19
C558013,NUDT21
C558013,NUP214
C558013,NUP58
C558013,NUP93
C558013,NUPR1
C558013,NUSAP1
C558013,OAS3
C558013,OBSL1
C558013,OCLN
C558013,OGA
C558013,OGFRL1
C558013,OLAH
C558013,OPTN
C558013,ORC1
C558013,OSCAR
C558013,OSER1
C558013,OSGIN1
C558013,OSR2
C558013,OTUD1
C558013,OTULINL
C558013,P2RX5
C558013,PABPC1L
C558013,PACSIN3
C558013,PAG1
C558013,PAGR1
C558013,PAIP1
C558013,PAK1
C558013,PALLD
C558013,PALMD
C558013,PANX2
C558013,PAPPA2
C558013,PAPSS2
C558013,PARD6B
C558013,PARP1
C558013,PATZ1
C558013,PAXIP1
C558013,PBK
C558013,PBX1
C558013,PCDH18
C558013,PCDH7
C558013,PCK2
C558013,PCLAF
C558013,PCNA
C558013,PCSK9
C558013,PDE3B
C558013,PDE5A
C558013,PDGFA
C558013,PDGFC
C558013,PDGFRA
C558013,PDP1
C558013,PDSS1
C558013,PEBP1
C558013,PECR
C558013,PFAS
C558013,PGM3
C558013,PGP
C558013,PHACTR3
C558013,PHB1
C558013,PHEX
C558013,PHF1
C558013,PHF10
C558013,PHF11
C558013,PHF19
C558013,PI3
C558013,PIGA
C558013,PIGU
C558013,PIGX
C558013,PIMREG
C558013,PIR
C558013,PITPNM3
C558013,PIWIL4
C558013,PKDCC
C558013,PLA2G7
C558013,PLAC8L1
C558013,PLCL2
C558013,PLCXD2
C558013,PLCXD3
C558013,PLEKHG3
C558013,PLIN2
C558013,PLIN4
C558013,PLK1
C558013,PLOD2
C558013,PLPP5
C558013,PLPPR5
C558013,PLSCR4
C558013,PM20D2
C558013,PNPLA4
C558013,PNPLA8
C558013,PNPO
C558013,POGLUT2
C558013,POGLUT3
C558013,POLA1
C558013,POLA2
C558013,POLD1
C558013,POLD3
C558013,POLE2
C558013,POLR1G
C558013,POLR3K
C558013,POP1
C558013,POR
C558013,POU3F2
C558013,PP7080
C558013,PPAN
C558013,PPARGC1B
C558013,PPIA
C558013,PPM1H
C558013,PPP1R15A
C558013,PPP1R18
C558013,PPP1R3B
C558013,PPP2R2D
C558013,PPP2R5B
C558013,PRAF2
C558013,PRC1
C558013,PREPL
C558013,PRIM1
C558013,PRKAB2
C558013,PRKAR2B
C558013,PRKX
C558013,PRMT7
C558013,PROM1
C558013,PRPH
C558013,PRR16
C558013,PRR5
C558013,PRRG4
C558013,PRSS23
C558013,PRXL2B
C558013,PSMD7
C558013,PSRC1
C558013,PTBP1
C558013,PTGER2
C558013,PTGER4
C558013,PTGR1
C558013,PTGR2
C558013,PTHLH
C558013,PTMA
C558013,PTPDC1
C558013,PTPN3
C558013,PTPRB
C558013,PTPRH
C558013,PTPRM
C558013,PTPRR
C558013,PTTG1
C558013,PTX3
C558013,PWP2
C558013,PXDC1
C558013,PYCR3
C558013,QKI
C558013,QSOX1
C558013,RAB23
C558013,RAB39B
C558013,RABL6
C558013,RACGAP1
C558013,RAD51
C558013,RAD51AP1
C558013,RAD54B
C558013,RAD54L
C558013,RADX
C558013,RAMP1
C558013,RANBP1
C558013,RAPGEF2
C558013,RAPGEF5
C558013,RAPH1
C558013,RASD1
C558013,RASSF6
C558013,RAVER2
C558013,RB1CC1
C558013,RBBP7
C558013,RBBP9
C558013,RBCK1
C558013,RBFA
C558013,RBL1
C558013,RBM12
C558013,RBM15B
C558013,RBM24
C558013,RBM8A
C558013,RECQL4
C558013,REG4
C558013,RESF1
C558013,RFC2
C558013,RFC4
C558013,RFC5
C558013,RFPL3S
C558013,RGS12
C558013,RGS19
C558013,RGS7
C558013,RHNO1
C558013,RHOB
C558013,RHOBTB1
C558013,RHOF
C558013,RILPL2
C558013,RIMKLA
C558013,RIOX1
C558013,RIPPLY3
C558013,RIT1
C558013,RITA1
C558013,RMI2
C558013,RNASEH2A
C558013,RND1
C558013,RND3
C558013,RNF103
C558013,RNF157
C558013,RPL37
C558013,RPS6KA2
C558013,RPUSD3
C558013,RRAD
C558013,RRAGC
C558013,RRAGD
C558013,RRM1
C558013,RRM2
C558013,RRP7A
C558013,RSRP1
C558013,RTCA
C558013,RTKN
C558013,RTN4
C558013,RTN4IP1
C558013,RUFY3
C558013,RUSC2
C558013,RUVBL1
C558013,RUVBL2
C558013,RYBP
C558013,S100P
C558013,SAC3D1
C558013,SAPCD2
C558013,SAT1
C558013,SCAF11
C558013,SCARA3
C558013,SCARB1
C558013,SCD
C558013,SCD5
C558013,SCEL
C558013,SCFD2
C558013,SCG5
C558013,SCIN
C558013,SCN8A
C558013,SCRN2
C558013,SCYL2
C558013,SDC1
C558013,SDCCAG8
C558013,SDHA
C558013,SEC11C
C558013,SEC24D
C558013,SEC62
C558013,SEL1L
C558013,SEL1L3
C558013,SELENOK
C558013,SEMA4D
C558013,SEPHS1
C558013,SEPTIN11
C558013,SEPTIN6
C558013,SEPTIN8
C558013,SERPINB2
C558013,SERPINB8
C558013,SERPINE1
C558013,SERPINH1
C558013,SERTAD1
C558013,SESN2
C558013,SFXN1
C558013,SFXN4
C558013,SGTB
C558013,SH3BGR
C558013,SHANK2
C558013,SHISA3
C558013,SHMT1
C558013,SHOC1
C558013,SIDT1
C558013,SIMC1
C558013,SIX1
C558013,SIX2
C558013,SKA2
C558013,SKIL
C558013,SKP2
C558013,SLAIN1
C558013,SLC10A4
C558013,SLC12A6
C558013,SLC16A10
C558013,SLC16A14
C558013,SLC16A9
C558013,SLC19A1
C558013,SLC1A3
C558013,SLC1A4
C558013,SLC22A15
C558013,SLC25A10
C558013,SLC25A15
C558013,SLC25A23
C558013,SLC25A36
C558013,SLC27A2
C558013,SLC27A5
C558013,SLC29A1
C558013,SLC29A2
C558013,SLC2A1
C558013,SLC2A4RG
C558013,SLC30A1
C558013,SLC31A1
C558013,SLC33A1
C558013,SLC35G1
C558013,SLC35G2
C558013,SLC37A4
C558013,SLC3A2
C558013,SLC45A3
C558013,SLC7A11
C558013,SLC7A2
C558013,SLC7A8
C558013,SLC8A1
C558013,SLC9A5
C558013,SLFN5
C558013,SLITRK5
C558013,SLITRK6
C558013,SLPI
C558013,SMAD5
C558013,SMARCD2
C558013,SMC6
C558013,SNRNP25
C558013,SNRPA1
C558013,SNRPD1
C558013,SNX16
C558013,SOBP
C558013,SORD
C558013,SOX4
C558013,SOX9
C558013,SPATC1L
C558013,SPC25
C558013,SPIN4
C558013,SPINK1
C558013,SPINK13
C558013,SPPL2A
C558013,SPR
C558013,SPRY1
C558013,SPSB1
C558013,SPTSSB
C558013,SPX
C558013,SQLE
C558013,SQSTM1
C558013,SREBF1
C558013,SRGN
C558013,SRI
C558013,SRM
C558013,SRSF1
C558013,SRSF10
C558013,SRSF4
C558013,SRSF7
C558013,SRXN1
C558013,SSBP3
C558013,SSBP4
C558013,SSX1
C558013,ST20
C558013,ST8SIA4
C558013,STAM2
C558013,STC2
C558013,STK17B
C558013,STK32A
C558013,STMN1
C558013,STMN3
C558013,STMP1
C558013,STPG1
C558013,STX10
C558013,STX3
C558013,STYK1
C558013,SUB1
C558013,SULF2
C558013,SUN3
C558013,SUSD3
C558013,SUV39H2
C558013,SYNCRIP
C558013,SYNE1
C558013,SYNGR1
C558013,SYNM
C558013,SYT1
C558013,SYT7
C558013,TACC3
C558013,TAF13
C558013,TAGLN
C558013,TAMM41
C558013,TANGO6
C558013,TASOR2
C558013,TAX1BP1
C558013,TBC1D16
C558013,TBC1D24
C558013,TBC1D30
C558013,TBC1D4
C558013,TBL1XR1
C558013,TBRG1
C558013,TBX1
C558013,TCEA3
C558013,TCF19
C558013,TCF3
C558013,TCF4
C558013,TCN1
C558013,TCOF1
C558013,TCP11L2
C558013,TEAD2
C558013,TEAD4
C558013,TEDC2
C558013,TEKT4P2
C558013,TENM4
C558013,TENT5B
C558013,TEX19
C558013,TFB1M
C558013,TFDP1
C558013,TFEC
C558013,TFF1
C558013,TFF2
C558013,TFPI
C558013,TGIF1
C558013,TGIF2
C558013,THBS1
C558013,THEM6
C558013,THOP1
C558013,THYN1
C558013,TIA1
C558013,TICRR
C558013,TIMM13
C558013,TIMP4
C558013,TINCR
C558013,TIPIN
C558013,TK1
C558013,TLCD2
C558013,TM9SF3
C558013,TMC5
C558013,TMED4
C558013,TMEM106B
C558013,TMEM109
C558013,TMEM117
C558013,TMEM120B
C558013,TMEM14A
C558013,TMEM156
C558013,TMEM167A
C558013,TMEM168
C558013,TMEM177
C558013,TMEM201
C558013,TMEM237
C558013,TMEM25
C558013,TMEM30B
C558013,TMEM39A
C558013,TMEM40
C558013,TMEM50B
C558013,TMEM52
C558013,TMEM74
C558013,TMEM97
C558013,TMPO
C558013,TMTC4
C558013,TNFAIP6
C558013,TNFAIP8L1
C558013,TNFRSF10B
C558013,TNFRSF18
C558013,TNFSF18
C558013,TNFSF9
C558013,TNXB
C558013,TOMM40L
C558013,TOP2A
C558013,TOR3A
C558013,TPBG
C558013,TPD52
C558013,TPM3
C558013,TPT1-AS1
C558013,TPX2
C558013,TRAF2
C558013,TRAF5
C558013,TRERF1
C558013,TRIB3
C558013,TRIM14
C558013,TRIM16
C558013,TRIM36
C558013,TRIM7
C558013,TSC22D3
C558013,TSEN2
C558013,TSFM
C558013,TSHZ1
C558013,TSHZ3
C558013,TSLP
C558013,TSPAN31
C558013,TSPAN7
C558013,TSR3
C558013,TTC17
C558013,TTLL12
C558013,TTLL3
C558013,TTLL7
C558013,TUBA1B
C558013,TUBG1
C558013,TWF2
C558013,TXNIP
C558013,TXNL1
C558013,TXNRD3
C558013,TYMS
C558013,TYSND1
C558013,UBAC1
C558013,UBE2C
C558013,UBE2T
C558013,UBE2W
C558013,UBN2
C558013,UBR4
C558013,UBR7
C558013,UBTF
C558013,UHRF1
C558013,ULBP2
C558013,UMPS
C558013,UNC5C
C558013,UNG
C558013,UPP1
C558013,UQCC1
C558013,UQCRC2
C558013,USP13
C558013,USP49
C558013,USP53
C558013,UTS2B
C558013,VASH2
C558013,VEGFA
C558013,VEPH1
C558013,VIP
C558013,VLDLR
C558013,VSIG1
C558013,WBP4
C558013,WDHD1
C558013,WDR18
C558013,WDR26
C558013,WDR35
C558013,WDR4
C558013,WDR76
C558013,WDR90
C558013,WIPI1
C558013,WNT10B
C558013,WSB1
C558013,WT1
C558013,WWC3
C558013,WWTR1
C558013,XBP1
C558013,XIAP
C558013,XPA
C558013,XRCC3
C558013,YDJC
C558013,YIPF6
C558013,YME1L1
C558013,YOD1
C558013,YPEL5
C558013,ZBTB1
C558013,ZBTB20
C558013,ZBTB34
C558013,ZBTB43
C558013,ZC3H6
C558013,ZCCHC12
C558013,ZDHHC11
C558013,ZFAND2A
C558013,ZFAS1
C558013,ZFP36
C558013,ZHX2
C558013,ZMYM2
C558013,ZMYM3
C558013,ZMYND19
C558013,ZNF117
C558013,ZNF207
C558013,ZNF222
C558013,ZNF230
C558013,ZNF264
C558013,ZNF333
C558013,ZNF33A
C558013,ZNF33B
C558013,ZNF404
C558013,ZNF473
C558013,ZNF618
C558013,ZNF641
C558013,ZNF654
C558013,ZNF678
C558013,ZNF731P
C558013,ZNF805
C558013,ZNF83
C558013,ZSWIM6
C482205,BCL2L1
C482205,FAS
C482205,FASLG
C482205,MDM2
C482205,TP53
C482205,TP73
C568537,GPR55
C064976,MGMT
C464660,ABCB11
C464660,JUND
C464660,NCOA1
C464660,NR0B2
C464660,NR1H4
C464660,PRMT1
C464660,PRMT2
C464660,TIMP1
D000077609,NFKB1
D000077609,RELA
D009655,ADRB1
D009655,ADRB2
D009655,ADRB3
D009655,OAR1
D009655,OCTBETA2R
D009655,TYRR
D015282,GH1
D015242,ITGB1
D015242,KCNH2
D015242,PTK2
D015242,PXN
D015242,VCL
D019319,AKT1
D019319,CDH1
D019319,CHRNA7
D019319,CHRNB2
D019319,CTNNB1
D019319,CTNNBIP1
D019319,GSK3B
D019319,JAK2
D019319,MAPT
D019319,MED1
D019319,NFKB1
D019319,PPP2CA
D019319,PPP2R1A
D019319,PPP4C
D019319,PPP5C
D019319,RELA
D019319,TCF4
D019319,VDR
D000077152,CHRM1
D000077152,DRD1
D000077152,DRD2
D000077152,DRD4
D000077152,HRH1
D000077152,HTR2A
D000077152,HTR2C
D000077152,HTR6
D000077152,JAK2
D000077152,RGS7
D000077152,STAT3
C531550,PARP2
C406305,CALCA
C406305,CALCRL
D009828,BAX
D009828,BCL2L1
D009828,GNAS
D009828,GPBAR1
D009828,MYC
D009828,NFKB1
D009828,PTGS2
D009828,RELA
D009828,STAT3
D009828,TRPV1
D019301,ALB
D019301,CXCL8
D019301,FABP1
D019301,FABP2
D019301,HMOX1
D019301,IL6
D019301,PPARA
D019301,PPARB
D019301,PPARG
D019301,RXRA
D019301,TTR
C503534,APP
C503534,DBN1
C488250,GPR119
C488250,INSR
C488250,PPARA
C522838,TSPO
C522838,VDAC1
C029407,AHR
C440229,ERBB2
C440229,MAP2K1
C440229,MAP2K2
C440229,MAPK1
C440229,MAPK3
C440229,PPARA
D009840,ABCC9
D009840,E2F1
D009840,KCNJ11
D009840,RB1
D009844,FGF1
D009844,FGF2
D009844,FGF7
D009844,FGFR1
D009844,FGFR2
D009844,FGFR4
C437965,AGTR1
C437965,NOS3
D000068557,AGTR1
D000069605,HRH1
C026209,AHR
C026209,CEBPB
C026209,CYP1A1
C026209,GSTA2
C026209,NFE2L2
C054256,TRPV1
C000591640,CHRM2
D009853,ABCB1
D009853,AHR
D009853,ARNT
D009853,CYP1A1
D009853,CYP1B1
D009853,EP300
D009853,HRH2
D009853,NCOA1
C507134,ALB
C507134,BAK1
C507134,BAX
C507134,MYB
C507134,RANGAP1
C507134,SUMO1
C507134,TRAF6
C507134,UBE2I
D017294,HTR3A
C000592118,PDGFA
C122148,PTGER1
C461399,PTGER4
C067523,LTB4R
C095324,PTGER3
C057726,COMT
C103439,AKR1C3
C103439,CBR1
C011959,ALB
C011959,EGF
C011959,EGFR
C011959,IL6
C011959,JAK1
C011959,SRC
C011959,STAT1
C011959,STAT3
D000077403,FASN
D000077403,NR1I3
C508548,ESR1
C508548,ESR2
C508548,NCOA1
C508548,NCOR1
C508548,NRIP1
D009966,KCNH2
C012465,AR
C012465,AR.L
C012465,CA1
C012465,CA12
C012465,CA13
C012465,CA14
C012465,CA2
C012465,CA4
C012465,CA5A
C012465,CA5B
C012465,CA6
C012465,CA7
C012465,CA9
C012465,ESR1
C012465,ESR1.L
C012465,ESR2
C012465,ESR2A
C012465,ESR2B
C012465,ESR2.L
C012465,NR1I2
C012465,PPARG
C012465,THRA
C012465,THRAA
C012465,THRA.L
C012465,THRB
D053139,AR
D053139,PGR
C096294,HTR1A
C046627,MMP9
C046627,RELA
C048593,CHRM2
D010042,ATP1A1
D010042,ATP1A2
D010042,ATP1A3
D010042,BAX
D010042,HSPD1
D010069,GRIN1
D010069,GRIN2A
D010069,GRIN2B
D010069,GRIN2C
D010069,GRIN2D
D010069,GUCY1A1
D010069,GUCY1B1
D000077150,DUT
D000077150,PGR
D000077150,SP1
D000077150,TP53
C037225,GPR35
D000078330,ADRA2A
D000078330,ADRA2C
D016627,AGER
D016627,DRD2
D016627,DRD3
D016627,JUN
D016627,MAPK8
D016627,MIR107
D016627,PARK7
D016627,PDCD10
D016627,SQSTM1
D010091,ACHE
D010091,BCHE
D010091,ESR1
D010091,ESR2
D010095,CHRM2
C042743,CHRM1
C042743,CHRM2
C042743,CHRM3
C042743,CHRM4
D010096,ADRB1
D010096,ADRB2
D010096,ADRB3
D010096,MAPK1
D010096,MAPK3
C005419,CHRM2
C005419,CHRM3
C005419,DRD2
D010098,OPRD1
D010098,OPRK1
D010098,OPRM1
D010100,ACTA2
D010100,ACTB
D010100,ADORA1
D010100,ADRB1
D010100,AHR
D010100,AIFM1
D010100,APP
D010100,ARNT
D010100,ATF1
D010100,ATG9A
D010100,BNIP3L
D010100,BRD4
D010100,CA9
D010100,CD36
D010100,CD40LG
D010100,CKB
D010100,CKM
D010100,CXCL12
D010100,CXCR4
D010100,CYP1A1
D010100,CYP1B1
D010100,DDIT4
D010100,DICER1
D010100,ECE1
D010100,EDN1
D010100,EGLN1
D010100,EP300
D010100,EPAS1
D010100,EPO
D010100,EZH2
D010100,FGB
D010100,FGG
D010100,FTH1
D010100,FTL
D010100,GAPDH
D010100,GLO1
D010100,GPR68
D010100,HBA1
D010100,HBB
D010100,HIF1A
D010100,HIF3A
D010100,HMG-1.2
D010100,HRH2
D010100,HSP-16.1
D010100,HSPA1B
D010100,IL1B
D010100,IL6
D010100,IL6RA
D010100,IL6ST
D010100,KDM1A
D010100,KDM3A
D010100,KDM6A
D010100,KDM6B
D010100,LDHA
D010100,MAPK11
D010100,MLH1
D010100,MRTFA
D010100,MTF1
D010100,MYC
D010100,NFE2L2
D010100,NFKB1
D010100,NMBR
D010100,NOD2
D010100,NOS3
D010100,P4HA1
D010100,PHLDA3
D010100,PLAUR
D010100,RCOR1
