GeneSymbol,DiseaseID,InferenceScore
NOS2,MESH:D007035,1
NOS2,MESH:D020925,1
NOS2,MESH:D007249,1
NOS2,MESH:D007410,1
NOS2,MESH:D007674,1
NOS2,MESH:D008105,1
NOS2,MESH:D008106,1
NOS2,MESH:D008107,1
NOS2,MESH:D008175,1
NOS2,MESH:D008288,1
NOS2,MESH:D020149,1
NOS2,MESH:D008382,1
NOS2,MESH:D028361,1
NOS2,MESH:D009175,1
NOS2,MESH:D009203,1
NOS2,MESH:D015428,1
NOS2,MESH:D009336,1
NOS2,MESH:D010302,1
NOS2,MESH:D011015,1
NOS2,MESH:D011565,1
NOS2,MESH:D029424,1
NOS2,MESH:D015427,1
NOS2,MESH:D012164,1
NOS2,MESH:D012555,1
NOS2,MESH:D012640,1
NOS2,MESH:D018805,1
NOS2,MESH:D012772,1
NOS2,MESH:D012829,1
NOS2,MESH:D013226,1
NOS2,MESH:D013262,1
NOS2,MESH:D013276,1
NOS2,MESH:D020521,1
NOS2,MESH:D013345,1
NOS2,MESH:D013375,1
NOS2,MESH:D013625,1
NOS2,MESH:D014517,1
NOS2,MESH:D014552,1
NOS3,MESH:D058186,1
NOS3,MESH:D000230,1
NOS3,MESH:D000544,1
NOS3,MESH:D001161,1
NOS3,MESH:D050197,1
NOS3,MESH:D001281,1
NOS3,MESH:D001943,1
NOS3,MESH:D006332,1
NOS3,MESH:D002318,1
NOS3,MESH:D001651,1
NOS3,MESH:D002971,1
NOS3,MESH:D002972,1
NOS3,MESH:D003324,1
NOS3,MESH:D003329,1
NOS3,MESH:D003921,1
NOS3,MESH:D003922,1
NOS3,MESH:D003924,1
NOS3,MESH:D003925,1
NOS3,MESH:D003928,1
NOS3,MESH:D020345,1
NOS3,MESH:D007172,1
NOS3,MESH:D004938,1
NOS3,MESH:D000075222,1
NOS3,MESH:D005317,1
NOS3,MESH:D006333,1
NOS3,MESH:D048550,1
NOS3,MESH:D006529,1
NOS3,MESH:D006548,1
NOS3,MESH:D006943,1
NOS3,MESH:D006946,1
NOS3,MESH:D006949,1
NOS3,MESH:D006973,1
NOS3,MESH:D006975,1
NOS3,MESH:D046110,1
NOS3,MESH:D006976,1
NOS3,MESH:D006978,1
NOS3,MESH:D000860,1
NOS3,MESH:D007248,1
NOS3,MESH:D007333,1
NOS3,MESH:D007511,1
NOS3,MESH:D000083242,1
NOS3,MESH:D008105,1
NOS3,MESH:D008106,1
NOS3,MESH:D024821,1
NOS3,MESH:D009203,1
NOS3,MESH:D017202,1
NOS3,MESH:D015428,1
NOS3,MESH:D009369,1
NOS3,MESH:D009845,1
NOS3,MESH:D011225,1
NOS3,MESH:D011471,1
NOS3,MESH:D029424,1
NOS3,MESH:D011654,1
NOS3,MESH:D015427,1
NOS3,MESH:D018805,1
NOS3,MESH:D013274,1
NOS3,MESH:D013276,1
NOS3,MESH:D017180,1
NOS3,MESH:D000072660,1
NOS3,MESH:D014511,1
NOS3,MESH:D014517,1
NOS3,MESH:D018879,1
NOS3,MESH:D015837,1
NOTCH1,MESH:D001254,1
NOTCH1,MESH:D001943,1
NOTCH1,MESH:D002114,1
NOTCH1,MESH:D021441,1
NOTCH1,MESH:D002294,1
NOTCH1,MESH:D002471,1
NOTCH1,MESH:D056486,1
NOTCH1,MESH:D003110,1
NOTCH1,MESH:D000013,1
NOTCH1,MESH:D019465,1
NOTCH1,MESH:D000077277,1
NOTCH1,MESH:D005909,1
NOTCH1,MESH:D006349,1
NOTCH1,MESH:D015458,1
NOTCH1,MESH:D008223,1
NOTCH1,MESH:D009422,1
NOTCH1,MESH:D054218,1
NOTCH1,MESH:D012600,1
NOTCH1,MESH:D012878,1
NOTCH1,MESH:D013163,1
NOTCH1,MESH:D002583,1
NOTCH2,MESH:D001254,1
NOTCH2,MESH:D001943,1
NOTCH2,MESH:D002294,1
NOTCH2,MESH:D003924,1
NOTCH2,MESH:D000077277,1
NOTCH2,MESH:D005355,1
NOTCH2,MESH:C535650,1
NOTCH2,MESH:D005909,1
NOTCH2,MESH:D005922,1
NOTCH2,MESH:D008175,1
NOTCH2,MESH:D009361,1
NOTCH2,MESH:D018242,1
NOTCH2,MESH:D011297,1
NOTCH2,MESH:D051437,1
NOTCH2,MESH:D012878,1
NOTCH2,MESH:D013274,1
NOTCH2,MESH:D002583,1
NOTCH3,MESH:D001943,1
NOTCH3,MESH:D006528,1
NOTCH3,MESH:D002289,1
NOTCH3,MESH:D021441,1
NOTCH3,MESH:D002294,1
NOTCH3,MESH:D000077277,1
NOTCH3,MESH:D005909,1
NOTCH3,MESH:D008175,1
NOTCH3,MESH:D012878,1
NOTCH4,MESH:D001943,1
NOTCH4,MESH:D021441,1
NOTCH4,MESH:D002294,1
NOTCH4,MESH:D012878,1
NOX1,MESH:D003110,1
NOX1,MESH:D006333,1
NOX1,MESH:D006937,1
NOX3,MESH:D011471,1
NOX4,MESH:D056486,1
NOX4,MESH:D003110,1
NOX4,MESH:D006333,1
NOX4,MESH:D006973,1
NOX4,MESH:D007676,1
NOX4,MESH:D008106,1
NOX4,MESH:D051437,1
NPAP1,MESH:D008545,1
NPAP1,MESH:D011218,1
NPAS2,MESH:D001321,1
NPAS2,MESH:D021081,1
NPAS2,MESH:D008106,1
NPB,MESH:D011085,1
NPC1,MESH:D001259,1
NPC1,MESH:D050197,1
NPC1,MESH:D002006,1
NPC1,MESH:D004401,1
NPC1,MESH:D046152,1
NPC1,MESH:D008103,1
NPC1,MESH:D008107,1
NPC1,MESH:D052556,1
NPC1,MESH:D009765,1
NPC1,MESH:D009886,1
NPDC1,MESH:D008106,1
NPHP3,MESH:D004195,1
NPHS1,MESH:D000419,1
NPHS1,MESH:D005921,1
NPHS1,MESH:D005923,1
NPHS1,MESH:D020138,1
NPHS1,MESH:D007674,1
NPHS1,MESH:C535761,1
NPHS1,MESH:D009402,1
NPHS1,MESH:D011507,1
NPHS2,MESH:D000419,1
NPHS2,MESH:D005923,1
NPHS2,MESH:D009401,1
NPHS2,MESH:D009404,1
NPHS2,MESH:C536404,1
NPL,MESH:D002779,1
NPM,MESH:D017728,1
NPM1,MESH:D000077192,1
NPM1,MESH:D004195,1
NPM1,MESH:D015470,1
NPM1,MESH:D015473,1
NPM1,MESH:D013274,1
NPM3,MESH:D000077192,1
NPM3,MESH:D004195,1
NPPA,MESH:D058186,1
NPPA,MESH:D000230,1
NPPA,MESH:D001022,1
NPPA,MESH:C563984,1
NPPA,MESH:D018288,1
NPPA,MESH:D006332,1
NPPA,MESH:D002311,1
NPPA,MESH:D023921,1
NPPA,MESH:D004374,1
NPPA,MESH:D006333,1
NPPA,MESH:D054144,1
NPPA,MESH:D006548,1
NPPA,MESH:D006935,1
NPPA,MESH:D006973,1
NPPA,MESH:D006977,1
NPPA,MESH:D017379,1
NPPA,MESH:D007022,1
NPPA,MESH:D000860,1
NPPA,MESH:D008103,1
NPPA,MESH:D008175,1
NPPA,MESH:D008545,1
NPPA,MESH:D009203,1
NPPA,MESH:D017202,1
NPPA,MESH:D009362,1
NPPA,MESH:D010146,1
NPPA,MESH:D011471,1
NPPA,MESH:D012878,1
NPPA,MESH:D014517,1
NPPA,MESH:D014555,1
NPPA,MESH:D020257,1
NPPB,MESH:D000755,1
NPPB,MESH:D001022,1
NPPB,MESH:D001281,1
NPPB,MESH:D001930,1
NPPB,MESH:D016534,1
NPPB,MESH:D006332,1
NPPB,MESH:D009202,1
NPPB,MESH:D002311,1
NPPB,MESH:D066126,1
NPPB,MESH:D002318,1
NPPB,MESH:D002543,1
NPPB,MESH:D003324,1
NPPB,MESH:D004195,1
NPPB,MESH:D004417,1
NPPB,MESH:D006330,1
NPPB,MESH:D006331,1
NPPB,MESH:D006333,1
NPPB,MESH:D006973,1
NPPB,MESH:D006976,1
NPPB,MESH:D007008,1
NPPB,MESH:D007022,1
NPPB,MESH:D007249,1
NPPB,MESH:D010146,1
NPPB,MESH:D011183,1
NPPB,MESH:D017180,1
NPPB,MESH:D014517,1
NPPB,MESH:D018487,1
NPPB,MESH:D018497,1
NPPB,MESH:D020257,1
NPPC,MESH:D001848,1
NPPC,MESH:D002357,1
NPPC,MESH:D006130,1
NPPC,MESH:D006948,1
NPPC,MESH:D014517,1
NPR1,MESH:D006332,1
NPR1,MESH:D005355,1
NPR1,MESH:D006333,1
NPR1,MESH:D006973,1
NPR1,MESH:D007674,1
NPR1,MESH:D010146,1
NPR3,MESH:D011471,1
NPR3,MESH:D015430,1
NPRL2,MESH:D012559,1
NPS,MESH:D001008,1
NPS,MESH:D019970,1
NPS,MESH:D006948,1
NPSR1,MESH:D001249,1
NPTN,MESH:D006973,1
NPTN,MESH:D017202,1
NPTX2,MESH:D013375,1
NPY,MESH:D000437,1
NPY,MESH:D000544,1
NPY,MESH:D000855,1
NPY,MESH:D001008,1
NPY,MESH:D001249,1
NPY,MESH:D029481,1
NPY,MESH:D002318,1
NPY,MESH:D002544,1
NPY,MESH:D019970,1
NPY,MESH:D003866,1
NPY,MESH:D004827,1
NPY,MESH:D004833,1
NPY,MESH:D006948,1
NPY,MESH:D006984,1
NPY,MESH:D008569,1
NPY,MESH:D009127,1
NPY,MESH:D015508,1
NPY,MESH:D019954,1
NPY,MESH:D010523,1
NPY,MESH:D012220,1
NPY,MESH:D012640,1
NPY,MESH:D019966,1
NPY,MESH:D013375,1
NPY,MESH:D015431,1
NPY1R,MESH:D019969,1
NPY1R,MESH:D001008,1
NPY1R,MESH:D003866,1
NPY1R,MESH:D009436,1
NPY1R,MESH:D009765,1
NPY1R,MESH:D011605,1
NPY2R,MESH:D000437,1
NPY2R,MESH:D019970,1
NPY2R,MESH:D004827,1
NPY2R,MESH:D004833,1
NPY2R,MESH:D013375,1
NPY5R,MESH:D009765,1
NQO1,MESH:D058186,1
NQO1,MESH:D001249,1
NQO1,MESH:D001943,1
NQO1,MESH:D002289,1
NQO1,MESH:D002779,1
NQO1,MESH:D015179,1
NQO1,MESH:D003877,1
NQO1,MESH:D003921,1
NQO1,MESH:D006463,1
NQO1,MESH:D006470,1
NQO1,MESH:D006943,1
NQO1,MESH:D007674,1
NQO1,MESH:D007951,1
NQO1,MESH:D008107,1
NQO1,MESH:D009101,1
NQO1,MESH:D009369,1
NQO1,MESH:D009374,1
NQO1,MESH:D020258,1
NQO1,MESH:D065626,1
NQO1,MESH:D009765,1
NQO1,MESH:D010212,1
NQO1,MESH:D010300,1
NQO1,MESH:D054198,1
NQO1,MESH:D011471,1
NQO1,MESH:C564616,1
NQO1,MESH:D001749,1
NQO2,MESH:D000380,1
NQO2,MESH:D001855,1
NQO2,MESH:D001943,1
NQO2,MESH:D003877,1
NQO2,MESH:D008106,1
NQO2,MESH:D008569,1
NR0B1,MESH:D007006,1
NR0B1,MESH:D009845,1
NR0B2,MESH:D006528,1
NR0B2,MESH:D056486,1
NR0B2,MESH:D003072,1
NR0B2,MESH:D048909,1
NR0B2,MESH:D005234,1
NR0B2,MESH:D008106,1
NR0B2,MESH:D009765,1
NR1D1,MESH:D005234,1
NR1D2,MESH:D004715,1
NR1H2,MESH:D006528,1
NR1H2,MESH:D002779,1
NR1H2,MESH:D006529,1
NR1H3,MESH:D056486,1
NR1H3,MESH:D002779,1
NR1H3,MESH:D005234,1
NR1H4,MESH:D050197,1
NR1H4,MESH:D006528,1
NR1H4,MESH:D056486,1
NR1H4,MESH:D002779,1
NR1H4,MESH:D003424,1
NR1H4,MESH:D004195,1
NR1H4,MESH:D005119,1
NR1H4,MESH:D005234,1
NR1H4,MESH:D006529,1
NR1H4,MESH:D007248,1
NR1H4,MESH:D007249,1
NR1H4,MESH:D007414,1
NR1H4,MESH:D008107,1
NR1H4,MESH:D008113,1
NR1H4,MESH:D009336,1
NR1H4,MESH:D065626,1
NR1H4,MESH:D058226,1
NR1I2,MESH:D000230,1
NR1I2,MESH:D001471,1
NR1I2,MESH:D002114,1
NR1I2,MESH:D056486,1
NR1I2,MESH:D003920,1
NR1I2,MESH:D004938,1
NR1I2,MESH:D005234,1
NR1I2,MESH:D006529,1
NR1I2,MESH:D007247,1
NR1I2,MESH:D007567,1
NR1I2,MESH:D024821,1
NR1I2,MESH:D009765,1
NR1I2,MESH:D012516,1
NR1I2,MESH:D058226,1
NR1I3,MESH:D056486,1
NR1I3,MESH:D003920,1
NR1I3,MESH:D006529,1
NR1I3,MESH:D008113,1
NR1I3,MESH:D008114,1
NR1I3,MESH:D024821,1
NR1I3,MESH:D009765,1
NR1I3,MESH:D011230,1
NR2C1,MESH:D004715,1
NR2C2,MESH:D004715,1
NR2F1,MESH:D001943,1
NR2F1,MESH:D010048,1
NR2F2,MESH:D056486,1
NR2F2,MESH:D004715,1
NR2F2,MESH:D006548,1
NR2F2,MESH:D007247,1
NR2F6,MESH:D001943,1
NR2F6,MESH:D004715,1
NR3C1,MESH:D001281,1
NR3C1,MESH:D001714,1
NR3C1,MESH:D019970,1
NR3C1,MESH:D003866,1
NR3C1,MESH:D064420,1
NR3C1,MESH:D004715,1
NR3C1,MESH:D044882,1
NR3C1,MESH:D006973,1
NR3C1,MESH:D007008,1
NR3C1,MESH:D008173,1
NR3C1,MESH:D019964,1
NR3C1,MESH:D009798,1
NR3C1,MESH:D011471,1
NR3C1,MESH:D011618,1
NR3C1,MESH:D012559,1
NR3C2,MESH:D002311,1
NR3C2,MESH:D004715,1
NR3C2,MESH:D006333,1
NR3C2,MESH:D009203,1
NR3C2,MESH:D011546,1
NR3C2,MESH:D018487,1
NR4A1,MESH:D003865,1
NR4A1,MESH:D004715,1
NR4A1,MESH:D007333,1
NR4A1,MESH:D007674,1
NR4A1,MESH:D017202,1
NR4A1,MESH:D010190,1
NR4A1,MESH:D011507,1
NR4A2,MESH:D020261,1
NR4A2,MESH:D001171,1
NR4A2,MESH:D015535,1
NR4A2,MESH:D015179,1
NR4A2,MESH:D012871,1
NR4A3,MESH:D001171,1
NR4A3,MESH:D001172,1
NR4A3,MESH:D006937,1
NR4A3,MESH:D007333,1
NR5A1,MESH:D000309,1
NR5A1,MESH:D004715,1
NR5A1,MESH:D007248,1
NR5A1,MESH:D010051,1
NR5A2,MESH:D000858,1
NR5A2,MESH:D056486,1
NR5A2,MESH:D050171,1
NR5A2,MESH:D018149,1
NR5A2,MESH:D006529,1
NR5A2,MESH:D007247,1
NR5A2,MESH:D065626,1
NR5A2,MESH:D010190,1
NRARP,MESH:D001932,1
NRAS,MESH:D056735,1
NRAS,MESH:D015179,1
NRAS,MESH:D015470,1
NRAS,MESH:D054429,1
NRAS,MESH:D015473,1
NRAS,MESH:D007964,1
NRAS,MESH:D008223,1
NRAS,MESH:D016393,1
NRAS,MESH:D008545,1
NRAS,MESH:D009374,1
NRAS,MESH:D009447,1
NRAS,MESH:D012004,1
NRAS,MESH:D013163,1
NRAS,MESH:C572845,1
NRCAM,MESH:D001321,1
NRCAM,MESH:D001943,1
NRCAM,MESH:D015179,1
NRCAM,MESH:D019966,1
NREP,MESH:D056486,1
NREP,MESH:D005234,1
NREP,MESH:D008106,1
NRF1,MESH:D000690,1
NRF1,MESH:D001913,1
NRG1,MESH:D019969,1
NRG1,MESH:D001171,1
NRG1,MESH:D001943,1
NRG1,MESH:D066126,1
NRG1,MESH:D002471,1
NRG1,MESH:D003877,1
NRG1,MESH:D006333,1
NRG1,MESH:D008106,1
NRG1,MESH:D008175,1
NRG1,MESH:D009069,1
NRG1,MESH:D009361,1
NRG1,MESH:D010146,1
NRG1,MESH:D011085,1
NRG1,MESH:D012559,1
NRG1,MESH:D013276,1
NRG3,MESH:D012559,1
NRGN,MESH:D012559,1
NRIP1,MESH:D001943,1
NRIP1,MESH:D016889,1
NRIP1,MESH:D006333,1
NRIP1,MESH:D009203,1
NRIP1,MESH:D012559,1
NRL,MESH:D009755,1
NRL,MESH:D012162,1
NRL,MESH:D012174,1
NRP1,MESH:D004715,1
NRP1,MESH:D008107,1
NRP1,MESH:D010190,1
NRP1,MESH:D011471,1
NRP2,MESH:D001321,1
NRP2,MESH:D012640,1
NRROS,MESH:D008106,1
NRSN1,MESH:D001749,1
NRXN1,MESH:D000015,1
NRXN1,MESH:D000067877,1
NRXN1,MESH:D001321,1
NRXN1,MESH:D019465,1
NRXN1,MESH:D008607,1
NRXN1,MESH:D012559,1
NRXN2,MESH:D000067877,1
NRXN3,MESH:D019966,1
NSA2,MESH:D008105,1
NSD1,MESH:D001321,1
NSD1,MESH:D008607,1
NSD2,MESH:D001943,1
NSD2,MESH:D002471,1
NSD2,MESH:D054198,1
NSDHL,MESH:D000077195,1
NSMF,MESH:D002277,1
NSMF,MESH:D008106,1
NSMF,MESH:D015674,1
NSMF,MESH:D008325,1
NSUN2,MESH:D000067877,1
NSUN6,MESH:D001943,1
NSUN6,MESH:D009362,1
NSUN7,MESH:D007248,1
NT5C,MESH:D015179,1
NT5C2,MESH:D064420,1
NT5C2,MESH:D054198,1
NT5C2,MESH:D012008,1
NT5DC1,MESH:D008545,1
NT5E,MESH:D002471,1
NT5E,MESH:D018450,1
NT5E,MESH:D008106,1
NT5E,MESH:D009447,1
NT5E,MESH:D013274,1
NTF3,MESH:D001321,1
NTF3,MESH:D003929,1
NTF3,MESH:D004314,1
NTF3,MESH:D004830,1
NTF3,MESH:D034381,1
NTF3,MESH:D006930,1
NTF3,MESH:D009410,1
NTF3,MESH:D012559,1
NTF3,MESH:D013226,1
NTF4,MESH:D001321,1
NTF4,MESH:D008607,1
NTF4,MESH:D009410,1
NTF5,MESH:D009410,1
NTHL1,MESH:D011125,1
NTN1,MESH:D001929,1
NTN1,MESH:D019954,1
NTN1,MESH:D013345,1
NTNG1,MESH:D001714,1
NTNG1,MESH:D015179,1
NTNG1,MESH:D012559,1
NTNG2,MESH:D001714,1
NTNG2,MESH:D012559,1
NTRK1,MESH:D001714,1
NTRK1,MESH:D005910,1
NTRK1,MESH:D020961,1
NTRK1,MESH:D055370,1
NTRK1,MESH:D009437,1
NTRK1,MESH:D009447,1
NTRK1,MESH:D011618,1
NTRK1,MESH:D012559,1
NTRK2,MESH:D001254,1
NTRK2,MESH:D001321,1
NTRK2,MESH:D001714,1
NTRK2,MESH:D019970,1
NTRK2,MESH:D002658,1
NTRK2,MESH:D005910,1
NTRK2,MESH:D006948,1
NTRK2,MESH:D006963,1
NTRK2,MESH:D020961,1
NTRK2,MESH:D009447,1
NTRK2,MESH:D009765,1
NTRK2,MESH:D013226,1
NTRK3,MESH:D004715,1
NTRK3,MESH:D005910,1
NTRK3,MESH:D015470,1
NTRK3,MESH:D013226,1
NTS,MESH:D001919,1
NTS,MESH:D002375,1
NTS,MESH:D006948,1
NTS,MESH:D009127,1
NTSR1,MESH:D000067877,1
NTSR1,MESH:D010146,1
NTSR1,MESH:D012559,1
N-TUTCA2,MESH:D007333,1
N-TUTCA2,MESH:D009205,1
NUAK1,MESH:D009101,1
NUAK1,MESH:D009361,1
NUBPL,MESH:D028361,1
NUCB1,MESH:D013262,1
NUCB2,MESH:D011471,1
NUCKS1,MESH:D001281,1
NUDCD3,MESH:D008113,1
NUDT16,MESH:D008106,1
NUDT17,MESH:D001943,1
NUDT2,MESH:D001943,1
NUDT21,MESH:D000077192,1
NUDT21,MESH:D004195,1
NUDT7,MESH:D008113,1
NUF2,MESH:D006528,1
NUMA1,MESH:D017449,1
NUMA1,MESH:D015473,1
NUP205,MESH:C536404,1
NUP205,MESH:D010001,1
NUP214,MESH:D015470,1
NUP214,MESH:D054198,1
NUP88,MESH:D015658,1
NUP93,MESH:C536404,1
NUP98,MESH:D000740,1
NUP98,MESH:D015470,1
NUP98,MESH:D008231,1
NUP98,MESH:D009503,1
NUPR1,MESH:D054144,1
NUPR1,MESH:D008106,1
NUPR1,MESH:D010195,1
NUS1,MESH:D056486,1
NUS1,MESH:D003924,1
NUS1,MESH:D004195,1
NUS1,MESH:D005234,1
NUS1,MESH:D018149,1
NUS1,MESH:D006943,1
NUS1,MESH:D007333,1
NUS1,MESH:D008545,1
NUS1,MESH:D015430,1
NUSAP1,MESH:D006528,1
NUSAP1,MESH:D015179,1
NUTF2,MESH:D015658,1
NXN,MESH:D015179,1
NXPH2,MESH:D010048,1
OAS1,MESH:D000086382,1
OAS1,MESH:D007251,1
OAS1,MESH:D014777,1
OAS1A,MESH:D056486,1
OAS2,MESH:D007251,1
OAS3,MESH:D007251,1
OASL,MESH:D007251,1
OAT,MESH:D020345,1
OAT,MESH:D008106,1
OAT,MESH:D008113,1
OBP3,MESH:D056486,1
OBP3,MESH:D008103,1
OBP3,MESH:D008106,1
OBP3,MESH:D008107,1
OBP99B,MESH:D010300,1
OC90,MESH:D015837,1
OCIAD1,MESH:D056486,1
OCLN,MESH:D058186,1
OCLN,MESH:D000070642,1
OCLN,MESH:D001943,1
OCLN,MESH:D002471,1
OCLN,MESH:D000075222,1
OCLN,MESH:D006504,1
OCLN,MESH:D009369,1
OCLN,MESH:D012164,1
OCLN,MESH:D065631,1
OCLN,MESH:D013163,1
ODC1,MESH:D003110,1
ODC1,MESH:D015179,1
ODC1,MESH:D015658,1
ODC1,MESH:D010212,1
ODC1,MESH:D012878,1
ODF3B,MESH:D011085,1
ODR-4,MESH:D007246,1
OGDH,MESH:D056486,1
OGG1,MESH:D000230,1
OGG1,MESH:D000077192,1
OGG1,MESH:D001927,1
OGG1,MESH:D002292,1
OGG1,MESH:D002869,1
OGG1,MESH:D003924,1
OGG1,MESH:D006317,1
OGG1,MESH:D006331,1
OGG1,MESH:D015658,1
OGG1,MESH:D006816,1
OGG1,MESH:D006965,1
OGG1,MESH:D007248,1
OGG1,MESH:D008175,1
OGG1,MESH:D008179,1
OGG1,MESH:D008223,1
OGG1,MESH:D019957,1
OGG1,MESH:D009410,1
OGG1,MESH:D009765,1
OGG1,MESH:D047928,1
OGG1,MESH:D011297,1
OGG1,MESH:D049188,1
OGG1,MESH:D011471,1
OGG1,MESH:D011658,1
OGG1,MESH:D012871,1
OGG1,MESH:D014571,1
OGN,MESH:D009362,1
OIT3,MESH:D006528,1
OLFM1,MESH:D011471,1
OLFM4,MESH:D004715,1
OLFML2A,MESH:D006528,1
OLFML2B,MESH:D006528,1
OLFML2B,MESH:D008106,1
OLFML3,MESH:D008106,1
OLR1,MESH:D001171,1
OLR1,MESH:D009202,1
OLR1,MESH:D006333,1
OLR1,MESH:D006973,1
OLR1,MESH:D009203,1
OLR59,MESH:D056486,1
OLR59,MESH:D008106,1
ONECUT2,MESH:D011471,1
OPA1,MESH:D010003,1
OPA1,MESH:D020257,1
OPCML,MESH:D010051,1
OPN1SW,MESH:D001281,1
OPRD1,MESH:D004827,1
OPRD1,MESH:D007024,1
OPRD1,MESH:D019966,1
OPRD1,MESH:D013375,1
OPRK1,MESH:D001145,1
OPRK1,MESH:D019970,1
OPRK1,MESH:D010146,1
OPRK1,MESH:D012640,1
OPRK1,MESH:D013375,1
OPRL1,MESH:D001145,1
OPRL1,MESH:D018476,1
OPRL1,MESH:D009021,1
OPRL1,MESH:D013375,1
OPRM1,MESH:D015526,1
OPRM1,MESH:D000437,1
OPRM1,MESH:D019969,1
OPRM1,MESH:D019970,1
OPRM1,MESH:D003248,1
OPRM1,MESH:D020820,1
OPRM1,MESH:D018792,1
OPRM1,MESH:D004827,1
OPRM1,MESH:D006501,1
OPRM1,MESH:D006526,1
OPRM1,MESH:D006556,1
OPRM1,MESH:D006930,1
OPRM1,MESH:D007024,1
OPRM1,MESH:D009021,1
OPRM1,MESH:D009069,1
OPRM1,MESH:D009325,1
OPRM1,MESH:D009437,1
OPRM1,MESH:D011537,1
OPRM1,MESH:D011605,1
OPRM1,MESH:D012131,1
OPRM1,MESH:D012640,1
OPRM1,MESH:D019966,1
OPTN,MESH:D000690,1
OPTN,MESH:D005902,1
OPTN,MESH:D010001,1
OR2B3,MESH:D017453,1
OR4C13,MESH:D002292,1
OR4C46,MESH:D012559,1
OR51E1,MESH:D019966,1
OR5J2,MESH:D012871,1
OR8S1,MESH:D001749,1
ORAI1,MESH:D006973,1
ORC1,MESH:D006528,1
ORC1,MESH:D005317,1
ORC1,MESH:D008831,1
ORM1,MESH:D058186,1
ORM1,MESH:D064420,1
ORM1,MESH:D017093,1
ORM1,MESH:D013262,1
ORM2,MESH:D013262,1
ORMDL3,MESH:D001249,1
ORMDL3,MESH:D003093,1
OSBPL8,MESH:D015430,1
OSGIN1,MESH:D008106,1
OSM,MESH:D001171,1
OSM,MESH:D021441,1
OSM,MESH:D003877,1
OSM,MESH:D008106,1
OSM,MESH:D009362,1
OSMR,MESH:D002289,1
OSMR,MESH:D000086002,1
OSR2,MESH:D004715,1
OTC,MESH:D001927,1
OTC,MESH:D003072,1
OTC,MESH:D019446,1
OTC,MESH:D022124,1
OTC,MESH:D008106,1
OTC,MESH:D009410,1
OTC,MESH:D020163,1
OTOF,MESH:D003638,1
OTOG,MESH:C531617,1
OTUB2,MESH:D008106,1
OTULINL,MESH:D008106,1
OTX2,MESH:D008527,1
OTX2,MESH:D009410,1
OVAL,MESH:D000402,1
OVAL,MESH:D056151,1
OVAL,MESH:D001008,1
OVAL,MESH:D001249,1
OVAL,MESH:D004195,1
OVAL,MESH:D004342,1
OVAL,MESH:D006965,1
OVAL,MESH:D006967,1
OVAL,MESH:D007035,1
OVAL,MESH:D007249,1
OVAL,MESH:D011014,1
OVAL,MESH:D011654,1
OVAL,MESH:D011658,1
OVAL,MESH:D012130,1
OVAL,MESH:D065631,1
OVAL,MESH:D013163,1
OVOL1,MESH:D003876,1
OXCT1,MESH:D010024,1
OXSR1,MESH:D006973,1
OXT,MESH:D001008,1
OXT,MESH:D001321,1
OXT,MESH:D002277,1
OXT,MESH:D003110,1
OXT,MESH:D003128,1
OXT,MESH:D004211,1
OXT,MESH:D004412,1
OXT,MESH:D004487,1
OXT,MESH:D004830,1
OXT,MESH:D005313,1
OXT,MESH:D005316,1
OXT,MESH:D005483,1
OXT,MESH:D006261,1
OXT,MESH:D006948,1
OXT,MESH:D006973,1
OXT,MESH:D007010,1
OXT,MESH:D007022,1
OXT,MESH:D007249,1
OXT,MESH:D007511,1
OXT,MESH:D008325,1
OXT,MESH:D009122,1
OXT,MESH:D010146,1
OXT,MESH:D011141,1
OXT,MESH:D011469,1
OXT,MESH:D012640,1
OXT,MESH:D013035,1
OXT,MESH:D013651,1
OXT,MESH:D015430,1
OXT,MESH:D015431,1
OXTR,MESH:D000067877,1
OXTR,MESH:D001321,1
OXTR,MESH:D002289,1
OXTR,MESH:D003072,1
OXTR,MESH:D012559,1
P2RX1,MESH:D020258,1
P2RX2,MESH:D004827,1
P2RX2,MESH:D006930,1
P2RX3,MESH:D006930,1
P2RX3,MESH:D020196,1
P2RX4,MESH:D004827,1
P2RX4,MESH:D004833,1
P2RX7,MESH:D004195,1
P2RX7,MESH:D004833,1
P2RX7,MESH:D015451,1
P2RX7,MESH:D008103,1
P2RX7,MESH:D009103,1
P2RX7,MESH:D013119,1
P2RY1,MESH:D013927,1
P2RY11,MESH:D009290,1
P2RY12,MESH:D006470,1
P2RY12,MESH:D008180,1
P2RY12,MESH:D009203,1
P2RY12,MESH:D013927,1
P2RY8,MESH:D054198,1
P3H3,MESH:D010003,1
P4HB,MESH:D056486,1
P4HB,MESH:D017202,1
P4HB,MESH:D010024,1
P4HB,MESH:D011471,1
P4HB,MESH:C564616,1
PA2G4,MESH:D018450,1
PA2G4,MESH:D013274,1
PABPC1,MESH:D001943,1
PABPC1,MESH:D002295,1
PABPC1,MESH:D001749,1
PABPC4,MESH:D000077192,1
PABPC4,MESH:D004195,1
PACS1,MESH:D001714,1
PACS1,MESH:D009765,1
PACS1,MESH:D019966,1
PACSIN2,MESH:D001171,1
PADI4,MESH:D001172,1
PADI4,MESH:D002277,1
PADI4,MESH:D015674,1
PADI4,MESH:D008325,1
PADI4,MESH:D000077274,1
